video id,start,end,action label
243,192,207,half_squat
243,208,270,step
243,271,296,bounce
243,296,366,step
243,367,462,bounce
244,0,33,step
244,33,60,bounce
244,60,75,step
244,75,130,cabbage_patch
244,130,145,step
244,145,170,bounce
244,170,272,step
244,273,299,bounce
245,0,33,step
245,33,60,bounce
245,61,75,slide_step
245,76,91,step
245,91,146,cabbage_patch
245,146,161,step
245,161,186,bounce
245,186,256,step
245,256,281,bounce
246,0,33,step
246,33,60,bounce
246,61,101,slide_step
246,102,117,step
246,117,172,cabbage_patch
246,172,187,step
246,187,212,bounce
246,212,282,step
246,282,307,bounce
247,0,33,step
247,33,60,bounce
247,60,75,step
247,75,130,cabbage_patch
247,130,145,step
247,145,170,bounce
247,170,240,step
247,240,265,bounce
248,0,33,step
248,33,60,bounce
248,60,75,step
248,75,130,cabbage_patch
248,130,145,step
248,145,170,bounce
248,171,194,twist
248,195,265,step
248,265,290,bounce
249,0,33,step
249,33,60,bounce
249,60,75,step
249,76,100,hands_up
249,101,156,cabbage_patch
249,157,232,step
249,233,258,bounce
249,259,293,slide_step
249,294,364,step
249,365,400,bounce
250,0,33,step
250,34,51,slide_step
250,52,79,bounce
250,80,146,step
250,147,231,cabbage_patch
250,232,247,step
250,248,316,bounce
250,316,437,step
250,438,463,bounce
251,0,33,step
251,34,72,bounce
251,73,88,twist
251,89,104,step
251,105,153,bounce
251,154,209,cabbage_patch
251,210,230,bounce
251,231,246,step
251,247,319,bounce
251,320,405,step
251,405,430,bounce
251,431,453,half_squat
252,0,33,step
252,34,86,bounce
252,87,105,twist
252,106,121,step
252,122,182,bounce
252,183,238,cabbage_patch
252,239,308,step
252,309,329,cabbage_patch
252,330,355,bounce
252,355,425,step
252,426,462,bounce
253,0,33,step
253,33,60,bounce
253,61,96,slide_step
253,97,112,step
253,113,168,bounce
253,169,224,cabbage_patch
253,225,245,bounce
253,246,261,step
253,261,286,bounce
253,286,356,step
253,357,417,hands_up
253,418,443,bounce
253,444,468,step
254,0,28,bounce
254,28,60,hands_up
254,61,111,step
254,112,122,bounce
254,123,134,half_squat
254,135,167,slide_step
254,168,270,step
254,271,301,cabbage_patch
254,302,368,slide_step
254,369,384,step
255,0,28,bounce
255,29,44,step
255,45,77,hands_up
255,78,114,bounce
255,115,126,half_squat
255,127,159,slide_step
255,160,282,step
255,283,293,bounce
255,294,360,slide_step
255,361,369,bounce
256,0,28,bounce
256,29,79,step
256,80,112,hands_up
256,113,143,cabbage_patch
256,144,154,bounce
256,155,175,twist
256,176,208,slide_step
256,209,219,bounce
256,220,293,step
256,294,334,bounce
256,335,439,slide_step
257,0,28,bounce
257,29,93,hands_up
257,94,144,step
257,145,155,bounce
257,155,187,slide_step
257,188,208,twist
257,209,282,step
257,283,298,bounce
257,299,365,slide_step
257,366,378,step
258,0,28,bounce
258,29,92,hands_up
258,93,150,bounce
258,151,166,step
258,167,199,slide_step
258,200,240,bounce
258,241,343,step
258,344,410,slide_step
258,411,426,bounce
259,0,28,bounce
259,29,79,step
259,80,112,hands_up
259,113,152,bounce
259,152,184,slide_step
259,185,215,twist
259,216,289,step
259,290,349,hands_up
259,350,416,slide_step
259,417,463,step
260,0,28,bounce
260,29,92,hands_up
260,93,146,bounce
260,147,202,twist
260,203,235,slide_step
260,236,338,step
260,339,379,bounce
260,380,446,slide_step
260,447,493,bounce
261,0,28,bounce
261,29,94,hands_up
261,95,143,step
261,144,154,bounce
261,155,205,step
261,206,238,slide_step
261,239,341,step
261,342,388,bounce
261,389,493,slide_step
262,0,28,bounce
262,28,60,hands_up
262,61,139,step
262,140,150,bounce
262,150,182,slide_step
262,183,215,hands_up
262,216,289,step
262,290,295,bounce
262,296,404,slide_step
263,0,28,bounce
263,28,60,hands_up
263,61,98,bounce
263,99,105,half_squat
263,106,138,slide_step
263,139,152,bounce
263,153,237,step
263,238,321,slide_step
264,0,28,bounce
264,29,69,twist
264,70,102,hands_up
264,103,144,bounce
264,145,205,hands_up
264,206,238,slide_step
264,239,435,step
264,436,502,slide_step
264,503,538,step
265,0,28,bounce
265,28,60,hands_up
265,61,87,bounce
265,88,98,twist
265,99,131,slide_step
265,132,140,bounce
265,141,214,step
265,215,230,hands_up
265,231,297,slide_step
265,298,305,half_squat
266,0,28,bounce
266,29,134,step
266,135,167,hands_up
266,168,203,step
266,204,214,bounce
266,215,323,slide_step
266,324,384,hands_up
266,385,484,step
266,485,551,slide_step
266,552,607,cabbage_patch
267,0,28,bounce
267,28,60,hands_up
267,61,77,bounce
267,78,85,half_squat
267,86,118,slide_step
267,119,139,bounce
267,140,213,step
267,214,229,hands_up
267,230,296,slide_step
267,297,317,bounce
268,0,28,bounce
268,29,125,step
268,126,158,hands_up
268,159,260,bounce
268,260,292,slide_step
268,293,353,hands_up
268,354,427,step
268,428,528,bounce
268,529,595,slide_step
268,596,651,cabbage_patch
269,0,28,bounce
269,28,60,hands_up
269,61,84,bounce
269,85,95,twist
269,96,128,slide_step
269,129,213,step
269,214,239,bounce
269,240,306,slide_step
269,307,312,half_squat
270,0,28,bounce
270,29,61,cabbage_patch
270,62,94,hands_up
270,95,115,half_squat
270,116,126,bounce
270,126,198,slide_step
270,199,272,step
270,273,353,hands_up
270,354,420,slide_step
270,421,461,bounce
271,0,28,bounce
271,28,60,hands_up
271,61,77,bounce
271,78,84,half_squat
271,85,138,slide_step
271,139,223,step
271,224,290,slide_step
271,291,316,bounce
272,0,28,bounce
272,28,121,hands_up
272,122,132,bounce
272,133,173,twist
272,174,206,slide_step
272,207,369,step
272,370,410,bounce
272,411,477,slide_step
272,478,578,bounce
273,0,28,bounce
273,28,60,hands_up
273,61,92,bounce
273,92,124,slide_step
273,125,135,bounce
273,136,209,step
273,210,262,bounce
273,263,329,slide_step
273,330,373,step
274,0,28,bounce
274,29,49,twist
274,50,82,hands_up
274,83,93,half_squat
274,94,104,bounce
274,105,113,step
274,114,167,slide_step
274,168,241,step
274,242,277,hands_up
274,278,344,slide_step
274,345,380,bounce
275,0,28,bounce
275,28,60,hands_up
275,61,124,bounce
275,124,156,slide_step
275,157,217,half_squat
275,218,291,step
275,292,310,twist
275,311,377,slide_step
275,378,394,step
276,0,28,bounce
276,29,62,step
276,63,95,hands_up
276,96,151,cabbage_patch
276,152,162,bounce
276,162,194,slide_step
276,195,284,step
276,285,312,bounce
276,313,379,slide_step
276,380,450,step
277,0,28,bounce
277,28,60,hands_up
277,61,106,cabbage_patch
277,107,117,bounce
277,118,213,twist
277,214,246,slide_step
277,247,387,step
277,388,455,slide_step
277,456,478,bounce
278,0,28,bounce
278,29,41,slide_step
278,42,74,hands_up
278,74,84,bounce
278,84,116,slide_step
278,116,283,step
278,284,426,slide_step
279,0,28,bounce
279,29,48,step
279,49,81,hands_up
279,82,97,half_squat
279,98,108,bounce
279,108,140,slide_step
279,141,157,twist
279,158,231,step
279,232,300,bounce
279,301,368,slide_step
279,369,415,step
280,0,28,bounce
280,28,60,hands_up
280,60,70,bounce
280,71,102,step
280,103,135,slide_step
280,135,208,step
280,208,275,slide_step
281,0,28,bounce
281,28,60,hands_up
281,60,70,bounce
281,70,117,slide_step
281,118,191,step
281,191,257,slide_step
282,0,28,bounce
282,29,69,slide_step
282,70,102,hands_up
282,102,112,bounce
282,112,144,slide_step
282,144,217,step
282,217,283,slide_step
283,0,28,bounce
283,28,60,hands_up
283,60,70,bounce
283,70,102,slide_step
283,102,175,step
283,176,219,bounce
283,220,286,slide_step
284,0,28,bounce
284,28,60,hands_up
284,60,70,bounce
284,70,102,slide_step
284,103,126,twist
284,127,200,step
284,200,266,slide_step
285,0,28,bounce
285,29,63,slide_step
285,64,96,hands_up
285,97,145,step
285,146,156,bounce
285,157,167,step
285,168,200,slide_step
285,201,209,bounce
285,210,283,step
285,284,308,hands_up
285,309,376,slide_step
285,377,384,bounce
286,0,28,bounce
286,29,44,step
286,45,77,hands_up
286,78,95,slide_step
286,96,106,bounce
286,106,138,slide_step
286,139,149,bounce
286,150,274,step
286,275,341,slide_step
286,342,373,bounce
287,0,28,bounce
287,28,60,hands_up
287,61,92,bounce
287,93,115,half_squat
287,116,148,slide_step
287,149,159,bounce
287,160,233,step
287,234,280,bounce
287,281,347,slide_step
287,348,363,twist
288,0,28,bounce
288,29,49,step
288,50,82,hands_up
288,83,103,bounce
288,103,135,slide_step
288,136,156,cabbage_patch
288,157,230,step
288,231,249,bounce
288,250,317,slide_step
288,318,371,step
289,0,28,bounce
289,29,64,slide_step
289,65,158,hands_up
289,159,169,bounce
289,170,194,step
289,195,227,slide_step
289,227,300,step
289,301,356,bounce
289,357,423,slide_step
289,424,444,bounce
290,0,95,twist
290,96,122,bounce
290,122,177,step
290,178,241,bounce
290,242,268,step
290,269,306,slide_step
290,307,352,cabbage_patch
290,353,403,step
291,0,95,twist
291,96,126,cabbage_patch
291,127,137,bounce
291,138,175,slide_step
291,176,231,step
291,232,252,twist
291,253,275,bounce
291,275,301,step
291,302,347,cabbage_patch
291,348,356,bounce
292,0,95,twist
292,96,133,slide_step
292,134,144,bounce
292,144,199,step
292,200,220,twist
292,221,243,bounce
292,244,283,step
292,284,324,bounce
292,325,370,cabbage_patch
292,371,409,bounce
293,0,95,twist
293,96,146,step
293,147,157,bounce
293,157,212,step
293,213,224,half_squat
293,225,247,bounce
293,248,271,step
293,272,312,bounce
293,313,358,cabbage_patch
293,359,390,hands_up
294,0,95,twist
294,96,153,bounce
294,153,252,step
294,253,275,bounce
294,275,285,step
294,286,301,bounce
294,302,347,cabbage_patch
294,348,359,half_squat
295,0,95,twist
295,96,146,step
295,147,157,bounce
295,158,217,hands_up
295,218,273,step
295,274,304,bounce
295,305,378,step
295,379,424,cabbage_patch
295,425,435,bounce
296,0,95,twist
296,96,110,step
296,111,121,bounce
296,122,233,step
296,234,264,hands_up
296,265,287,bounce
296,287,297,step
296,298,338,slide_step
296,339,384,cabbage_patch
296,385,425,bounce
297,0,95,twist
297,96,111,step
297,112,122,bounce
297,122,177,step
297,178,247,bounce
297,248,307,step
297,308,319,half_squat
297,320,365,cabbage_patch
297,366,376,bounce
298,0,95,twist
298,95,105,bounce
298,105,160,step
298,161,189,bounce
298,190,230,slide_step
298,231,241,step
298,242,274,hands_up
298,275,320,cabbage_patch
298,321,400,step
299,0,95,twist
299,96,112,bounce
299,113,194,step
299,195,205,twist
299,206,228,bounce
299,229,244,hands_up
299,245,255,step
299,256,262,half_squat
299,263,308,cabbage_patch
299,309,334,bounce
300,0,95,twist
300,96,121,step
300,122,132,bounce
300,133,158,half_squat
300,159,214,step
300,215,338,bounce
300,338,348,step
300,349,409,hands_up
300,410,455,cabbage_patch
300,456,486,bounce
301,0,95,twist
301,96,101,step
301,102,112,bounce
301,113,128,slide_step
301,129,211,step
301,212,234,bounce
301,235,250,hands_up
301,251,261,step
301,262,282,bounce
301,283,328,cabbage_patch
301,329,334,bounce
302,0,95,twist
302,96,201,step
302,202,212,bounce
302,212,267,step
302,268,308,twist
302,309,331,bounce
302,332,387,cabbage_patch
302,388,398,step
302,399,484,bounce
302,485,530,cabbage_patch
302,531,581,bounce
303,0,106,twist
303,107,117,bounce
303,118,200,step
303,201,229,bounce
303,229,245,step
303,246,291,cabbage_patch
303,292,302,step
304,0,95,twist
304,96,122,bounce
304,122,177,step
304,178,291,bounce
304,292,352,hands_up
304,353,460,step
304,461,506,cabbage_patch
304,507,557,bounce
305,0,95,twist
305,96,121,step
305,122,132,bounce
305,132,187,step
305,188,221,bounce
305,221,231,step
305,232,242,twist
305,243,288,cabbage_patch
305,289,314,bounce
306,0,95,twist
306,96,116,half_squat
306,117,127,bounce
306,128,325,step
306,326,348,bounce
306,348,358,step
306,359,419,bounce
306,420,498,cabbage_patch
307,0,95,twist
307,96,111,cabbage_patch
307,112,122,bounce
307,122,177,step
307,178,206,bounce
307,207,249,step
307,250,295,cabbage_patch
307,296,302,half_squat
308,0,95,twist
308,96,127,bounce
308,128,224,step
308,225,348,bounce
308,349,392,step
308,393,473,slide_step
308,474,519,cabbage_patch
308,520,600,bounce
309,0,95,twist
309,96,115,bounce
309,116,189,step
309,190,201,half_squat
309,202,224,bounce
309,225,279,step
309,280,328,hands_up
309,329,374,cabbage_patch
309,375,421,bounce
310,0,95,twist
310,96,122,bounce
310,123,242,step
310,243,278,bounce
310,278,288,step
310,289,309,twist
310,310,355,cabbage_patch
310,356,391,hands_up
311,0,95,twist
311,96,124,bounce
311,124,179,step
311,180,198,twist
311,199,221,bounce
311,221,231,step
311,232,242,bounce
311,243,288,cabbage_patch
311,289,349,half_squat
312,0,95,twist
312,96,166,step
312,167,177,bounce
312,178,283,step
312,284,306,bounce
312,307,362,cabbage_patch
312,363,373,step
312,374,399,bounce
312,400,446,cabbage_patch
312,447,472,bounce
313,0,95,twist
313,96,128,hands_up
313,129,139,bounce
313,140,269,step
313,270,336,slide_step
313,337,359,bounce
313,359,369,step
313,370,402,slide_step
313,403,449,cabbage_patch
313,450,460,bounce
314,0,95,twist
314,96,189,step
314,190,200,bounce
314,201,213,slide_step
314,214,269,step
314,270,345,slide_step
314,346,368,bounce
314,368,378,step
314,378,423,cabbage_patch
315,0,95,twist
315,96,142,step
315,143,153,bounce
315,153,208,step
315,209,224,half_squat
315,225,247,bounce
315,248,278,step
315,279,299,bounce
315,300,346,cabbage_patch
315,347,363,twist
316,0,95,twist
316,95,105,bounce
316,105,160,step
316,160,182,bounce
316,182,224,step
316,225,271,cabbage_patch
317,0,95,twist
317,95,105,bounce
317,105,160,step
317,161,175,slide_step
317,176,198,bounce
317,198,208,step
317,208,253,cabbage_patch
318,0,95,twist
318,95,105,bounce
318,105,160,step
318,160,182,bounce
318,182,192,step
318,193,233,slide_step
318,234,279,cabbage_patch
319,0,95,twist
319,95,105,bounce
319,105,160,step
319,160,182,bounce
319,182,192,step
319,193,236,bounce
319,237,282,cabbage_patch
320,0,95,twist
320,95,105,bounce
320,106,129,twist
320,130,185,step
320,185,207,bounce
320,207,217,step
320,217,262,cabbage_patch
321,0,95,twist
321,96,114,bounce
321,115,219,step
321,220,251,bounce
321,252,286,slide_step
321,287,297,step
321,298,322,hands_up
321,323,369,cabbage_patch
321,370,380,step
322,0,95,twist
322,96,113,slide_step
322,114,124,bounce
322,125,153,hands_up
322,154,209,step
322,210,243,bounce
322,244,270,step
322,271,302,bounce
322,303,348,cabbage_patch
322,349,399,step
323,0,95,twist
323,96,127,bounce
323,127,182,step
323,183,205,half_squat
323,206,228,bounce
323,228,253,step
323,254,299,cabbage_patch
323,300,310,bounce
324,0,95,twist
324,96,116,step
324,117,127,bounce
324,127,182,step
324,183,201,twist
324,202,224,bounce
324,224,288,step
324,289,334,cabbage_patch
324,335,345,half_squat
325,0,95,twist
325,96,131,slide_step
325,132,142,bounce
325,142,197,step
325,198,241,bounce
325,242,277,step
325,277,322,cabbage_patch
325,323,383,hands_up
326,0,75,slide_step
326,76,214,step
326,215,227,slide_step
326,228,239,half_squat
327,0,75,slide_step
327,76,116,bounce
327,117,210,step
327,211,231,twist
327,232,244,slide_step
327,245,273,step
328,0,113,slide_step
328,114,258,step
328,259,271,slide_step
328,272,312,bounce
329,0,75,slide_step
329,76,87,half_squat
329,88,181,step
329,182,192,bounce
329,193,205,slide_step
329,206,216,bounce
330,0,75,slide_step
330,76,242,step
330,243,255,slide_step
330,256,267,half_squat
331,0,75,slide_step
331,76,106,twist
331,107,200,step
331,201,208,bounce
331,209,221,slide_step
331,222,261,bounce
332,0,75,slide_step
332,76,122,bounce
332,123,216,step
332,217,233,cabbage_patch
332,234,246,slide_step
332,247,277,hands_up
333,0,75,slide_step
333,76,116,bounce
333,117,210,step
333,211,246,twist
333,247,259,slide_step
333,260,275,step
334,0,75,slide_step
334,76,108,hands_up
334,109,202,step
334,203,208,bounce
334,209,221,slide_step
334,222,300,step
335,0,75,slide_step
335,76,89,bounce
335,90,183,step
335,184,199,cabbage_patch
335,200,212,slide_step
335,213,234,bounce
336,0,75,slide_step
336,76,91,bounce
336,92,185,step
336,186,276,bounce
336,277,289,slide_step
336,290,340,bounce
337,0,75,slide_step
337,76,180,step
337,181,196,hands_up
337,197,209,slide_step
337,210,215,bounce
338,0,75,slide_step
338,76,101,half_squat
338,102,195,step
338,196,284,slide_step
338,285,390,step
339,0,75,slide_step
339,76,175,step
339,176,191,hands_up
339,192,204,slide_step
339,205,230,bounce
340,0,75,slide_step
340,76,195,step
340,196,284,slide_step
340,285,315,bounce
341,0,75,slide_step
341,76,81,half_squat
341,82,175,step
341,176,184,bounce
341,185,197,slide_step
341,198,208,step
342,0,75,slide_step
342,76,144,bounce
342,145,238,step
342,239,279,twist
342,280,292,slide_step
342,293,313,half_squat
343,0,75,slide_step
343,76,82,half_squat
343,83,199,step
343,200,212,slide_step
343,213,223,bounce
344,0,75,slide_step
344,76,136,cabbage_patch
344,137,263,step
344,264,357,slide_step
345,0,75,slide_step
345,76,128,bounce
345,129,222,step
345,223,233,bounce
345,234,246,slide_step
345,247,275,cabbage_patch
346,0,75,slide_step
346,76,91,bounce
346,92,185,step
346,186,221,bounce
346,222,234,slide_step
346,235,245,half_squat
347,0,75,slide_step
347,76,136,half_squat
347,137,230,step
347,231,241,bounce
347,242,254,slide_step
347,255,302,bounce
348,0,75,slide_step
348,76,103,bounce
348,104,197,step
348,198,223,bounce
348,224,236,slide_step
348,237,252,step
349,0,108,slide_step
349,109,202,step
349,203,231,bounce
349,232,244,slide_step
349,245,255,bounce
350,0,75,slide_step
350,76,98,bounce
350,99,203,step
350,204,216,slide_step
350,217,262,cabbage_patch
351,0,75,slide_step
351,76,96,bounce
351,97,190,step
351,191,259,bounce
351,260,272,slide_step
351,273,292,bounce
352,0,75,slide_step
352,75,200,step
352,201,213,slide_step
353,0,90,slide_step
353,91,184,step
353,184,196,slide_step
354,0,75,slide_step
354,75,168,step
354,168,221,slide_step
355,0,75,slide_step
355,75,168,step
355,168,180,slide_step
355,181,224,bounce
356,0,75,slide_step
356,75,168,step
356,168,180,slide_step
356,181,204,twist
357,0,75,slide_step
357,76,180,step
357,181,228,slide_step
357,229,253,hands_up
358,0,75,slide_step
358,76,185,step
358,186,214,hands_up
358,215,227,slide_step
358,228,270,bounce
359,0,75,slide_step
359,76,91,twist
359,92,185,step
359,186,234,bounce
359,235,247,slide_step
359,248,262,step
360,0,75,slide_step
360,76,85,bounce
360,86,179,step
360,180,198,bounce
360,199,211,slide_step
360,212,232,cabbage_patch
361,0,75,slide_step
361,76,136,hands_up
361,137,255,step
361,256,268,slide_step
361,269,289,bounce
362,0,68,bounce
362,69,101,hands_up
362,102,148,step
362,149,169,twist
362,170,185,half_squat
362,186,236,step
362,237,256,bounce
362,257,287,cabbage_patch
362,288,304,twist
362,305,336,bounce
362,336,371,step
363,0,68,bounce
363,69,182,step
363,183,198,half_squat
363,199,234,bounce
363,234,250,twist
363,251,288,slide_step
363,289,309,bounce
363,310,378,step
363,379,425,bounce
364,0,68,bounce
364,69,89,twist
364,90,136,step
364,137,175,bounce
364,176,191,half_squat
364,192,258,bounce
364,259,289,cabbage_patch
364,290,306,twist
364,307,343,bounce
364,344,443,step
365,0,68,bounce
365,69,80,half_squat
365,81,127,step
365,128,138,bounce
365,139,154,half_squat
365,155,186,hands_up
365,187,206,bounce
365,206,222,twist
365,223,284,bounce
365,284,303,step
365,304,350,bounce
366,0,68,bounce
366,68,114,step
366,115,150,slide_step
366,151,166,half_squat
366,167,233,bounce
366,234,280,step
366,281,318,twist
366,319,339,bounce
366,339,359,step
366,360,371,half_squat
367,0,68,bounce
367,69,131,step
367,132,142,bounce
367,143,158,half_squat
367,159,186,bounce
367,187,246,hands_up
367,247,294,twist
367,295,315,bounce
367,316,343,cabbage_patch
367,344,363,step
367,364,392,bounce
368,0,68,bounce
368,69,130,step
368,131,161,hands_up
368,162,177,half_squat
368,178,223,bounce
368,224,279,step
368,280,296,twist
368,297,328,bounce
368,329,369,slide_step
368,370,389,step
368,390,398,bounce
369,0,68,bounce
369,68,114,step
369,115,140,bounce
369,141,156,half_squat
369,157,194,slide_step
369,195,214,bounce
369,215,243,step
369,244,260,twist
369,261,293,hands_up
369,294,314,bounce
369,315,345,cabbage_patch
369,346,381,step
370,0,68,bounce
370,69,194,step
370,195,227,hands_up
370,228,243,half_squat
370,244,284,slide_step
370,285,304,bounce
370,304,320,twist
370,321,380,bounce
370,380,400,step
370,401,406,bounce
371,0,68,bounce
371,68,114,step
371,115,130,slide_step
371,131,146,half_squat
371,147,162,cabbage_patch
371,163,182,bounce
371,183,190,step
371,191,207,twist
371,208,237,bounce
371,237,256,step
371,257,277,bounce
372,0,68,bounce
372,69,124,cabbage_patch
372,125,171,step
372,172,257,bounce
372,258,273,half_squat
372,274,394,bounce
372,395,470,slide_step
372,471,487,twist
372,488,513,step
372,514,534,bounce
372,535,575,twist
372,576,595,step
372,596,656,hands_up
373,0,68,bounce
373,68,114,step
373,115,130,cabbage_patch
373,131,146,half_squat
373,147,187,bounce
373,187,203,twist
373,204,214,step
373,215,235,bounce
373,236,283,step
373,284,289,bounce
374,0,68,bounce
374,68,114,step
374,115,135,bounce
374,136,151,half_squat
374,152,177,step
374,178,197,bounce
374,198,303,step
374,304,320,twist
374,321,376,cabbage_patch
374,377,397,bounce
374,398,453,step
374,454,504,bounce
375,0,68,bounce
375,68,114,step
375,115,135,bounce
375,136,151,half_squat
375,152,167,slide_step
375,168,187,bounce
375,188,198,step
375,199,215,twist
375,216,223,half_squat
375,224,244,bounce
375,245,290,step
375,291,299,bounce
376,0,68,bounce
376,69,129,hands_up
376,130,176,step
376,177,218,half_squat
376,219,324,step
376,325,344,bounce
376,344,360,twist
376,361,386,step
376,387,407,bounce
376,407,426,step
376,427,527,bounce
377,0,68,bounce
377,68,114,step
377,115,140,bounce
377,141,156,half_squat
377,157,177,hands_up
377,178,197,bounce
377,197,213,twist
377,214,224,step
377,225,245,bounce
377,245,264,step
377,265,273,cabbage_patch
378,0,68,bounce
378,69,89,half_squat
378,90,136,step
378,137,217,hands_up
378,218,233,half_squat
378,234,302,bounce
378,303,360,twist
378,361,450,bounce
378,450,570,step
379,0,68,bounce
379,68,114,step
379,115,135,slide_step
379,136,151,half_squat
379,152,162,twist
379,163,182,bounce
379,183,203,step
379,204,220,twist
379,221,262,bounce
379,263,294,step
379,295,316,bounce
380,0,68,bounce
380,69,109,twist
380,110,156,step
380,157,217,hands_up
380,218,342,half_squat
380,343,362,bounce
380,362,378,twist
380,379,462,step
380,463,483,bounce
380,483,503,step
380,504,604,bounce
381,0,68,bounce
381,68,114,step
381,115,125,bounce
381,126,141,half_squat
381,142,159,step
381,160,179,bounce
381,180,228,hands_up
381,229,245,twist
381,246,262,step
381,263,283,bounce
381,284,361,twist
381,362,382,step
381,383,429,bounce
382,0,68,bounce
382,69,104,hands_up
382,105,151,step
382,152,166,bounce
382,167,182,half_squat
382,183,246,step
382,247,266,bounce
382,267,275,step
382,276,292,twist
382,293,324,bounce
382,324,343,step
382,344,364,slide_step
383,0,68,bounce
383,69,132,step
383,133,151,twist
383,152,167,half_squat
383,168,235,bounce
383,235,251,twist
383,252,325,bounce
383,326,386,half_squat
383,387,406,step
383,407,424,bounce
384,0,68,bounce
384,69,165,step
384,166,181,half_squat
384,182,237,cabbage_patch
384,238,257,bounce
384,258,273,step
384,274,290,twist
384,291,339,bounce
384,339,358,step
384,359,384,bounce
385,0,68,bounce
385,68,114,step
385,115,143,bounce
385,144,159,half_squat
385,160,192,hands_up
385,193,212,bounce
385,213,286,step
385,287,303,twist
385,304,370,slide_step
385,371,391,bounce
385,391,411,step
385,412,444,slide_step
386,0,68,bounce
386,69,126,step
386,127,137,bounce
386,138,153,half_squat
386,154,199,cabbage_patch
386,200,219,bounce
386,219,235,twist
386,236,279,bounce
386,280,356,step
386,357,452,twist
387,0,68,bounce
387,69,81,slide_step
387,82,128,step
387,128,143,half_squat
387,144,219,slide_step
387,220,239,bounce
387,239,255,twist
387,256,349,step
387,350,370,bounce
387,370,389,step
388,0,68,bounce
388,68,114,step
388,114,129,half_squat
388,129,148,bounce
388,148,164,twist
388,164,184,bounce
388,184,236,step
389,0,68,bounce
389,68,114,step
389,114,129,half_squat
389,129,148,bounce
389,148,164,twist
389,164,184,bounce
389,185,199,slide_step
389,200,219,step
390,0,68,bounce
390,68,114,step
390,114,129,half_squat
390,129,148,bounce
390,148,164,twist
390,164,184,bounce
390,185,225,slide_step
390,226,245,step
391,0,68,bounce
391,68,114,step
391,114,129,half_squat
391,129,148,bounce
391,148,164,twist
391,164,184,bounce
391,184,203,step
391,204,247,bounce
392,0,68,bounce
392,68,114,step
392,114,129,half_squat
392,129,148,bounce
392,148,164,twist
392,164,184,bounce
392,185,208,twist
392,209,228,step
393,0,68,bounce
393,68,114,step
393,115,149,slide_step
393,150,165,half_squat
393,166,214,step
393,215,234,bounce
393,234,250,twist
393,251,275,hands_up
393,276,296,bounce
393,297,328,step
394,0,68,bounce
394,69,97,cabbage_patch
394,98,144,step
394,145,187,bounce
394,188,203,half_squat
394,204,221,slide_step
394,222,241,bounce
394,242,276,step
394,277,293,twist
394,294,325,bounce
394,325,360,step
395,0,68,bounce
395,69,84,twist
395,85,131,step
395,132,178,bounce
395,179,194,half_squat
395,195,209,step
395,210,229,bounce
395,229,245,twist
395,246,315,bounce
395,316,338,half_squat
395,339,358,step
395,359,379,bounce
396,0,68,bounce
396,69,136,step
396,137,155,bounce
396,156,171,half_squat
396,172,284,bounce
396,284,300,twist
396,301,354,step
396,355,375,bounce
396,376,386,half_squat
396,387,406,step
396,407,425,twist
397,0,68,bounce
397,68,114,step
397,115,135,bounce
397,136,151,half_squat
397,151,170,bounce
397,171,206,slide_step
397,207,223,twist
397,224,248,step
397,249,269,bounce
397,269,288,step
397,289,349,hands_up
398,0,47,step
399,0,31,step
399,32,62,cabbage_patch
400,0,47,step
401,0,82,step
402,0,31,step
402,32,54,bounce
403,0,82,step
404,0,31,step
404,32,40,bounce
405,0,60,step
406,0,31,step
406,32,64,hands_up
407,0,31,step
407,32,59,bounce
408,0,31,step
408,32,57,half_squat
409,0,31,step
409,32,52,bounce
410,0,31,step
410,32,122,bounce
411,0,57,step
412,0,67,step
413,0,31,step
413,32,40,cabbage_patch
414,0,31,step
414,32,100,bounce
415,0,31,step
415,32,47,hands_up
416,0,31,step
416,32,132,bounce
417,0,48,step
418,0,31,step
418,32,52,twist
419,0,31,step
419,32,84,bounce
420,0,47,step
421,0,31,step
421,32,60,bounce
422,0,31,step
422,32,78,cabbage_patch
423,0,125,step
424,0,31,step
424,32,48,twist
425,0,31,step
425,32,46,slide_step
426,0,31,step
426,32,72,slide_step
427,0,31,step
427,32,75,bounce
428,0,31,step
428,32,55,twist
429,0,31,step
429,32,40,bounce
430,0,66,step
431,0,31,step
431,32,47,twist
432,0,31,step
432,32,52,cabbage_patch
433,0,31,step
433,32,52,bounce
434,0,14,slide_step
434,15,47,hands_up
435,0,14,slide_step
435,15,47,hands_up
436,0,14,slide_step
436,15,47,hands_up
437,0,14,slide_step
437,15,30,bounce
438,0,50,slide_step
439,0,14,slide_step
439,15,22,bounce
440,0,14,slide_step
440,15,55,bounce
441,0,14,slide_step
441,15,65,step
442,0,14,slide_step
442,15,53,bounce
443,0,30,slide_step
444,0,14,slide_step
444,15,40,step
445,0,14,slide_step
445,15,23,bounce
446,0,14,slide_step
446,15,55,twist
447,0,30,slide_step
448,0,14,slide_step
448,15,35,bounce
449,0,14,slide_step
449,15,25,bounce
450,0,14,slide_step
450,15,35,bounce
451,0,14,slide_step
451,15,30,hands_up
452,0,14,slide_step
452,15,115,bounce
453,0,14,slide_step
453,15,32,step
454,0,14,slide_step
454,15,50,hands_up
455,0,14,slide_step
455,15,33,twist
456,0,14,slide_step
456,15,40,bounce
457,0,14,slide_step
